,Found as,Full name,InDefinitiveList,Start_species,End_species,PositionOfFirstToken,Sentence_species,InReferenceList,Location,Original Tokenised Text,Start_location,End_location,Sentence_location,NZGazAnt,NZGaz,ScarNZ,ScarGlobal,GeoNamesNZ,GeoNamesAnt,GeoNames,exactMatch,Close_Match_NZGazAnt,Close_Match_NZGaz,Close_Match_ScarNZ,Close_Match_ScarGlobal,Close_Match_GeoNamesNZ,Close_Match_GeoNamesAnt,Close_Match,PartialMatch_NZGazAnt,PartialMatch_NZGaz,PartialMatch_ScarNZ,PartialMatch_ScarGlobal,PartialMatch_GeoNamesNZ,PartialMatch_GeoNamesAnt,PartialMatch,inNZ,inAntarctica,Found
0,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,26,27,"CrossMark
Evidence of plant and animal communities at exposed and subglacial (cave) geothermal sites in Antarctica
",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
1,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,122,123,"Ice-free terrain around volcanoes in Antarctica is, however, often restricted to small patches, whereas subglacial cave systems, formed by vented volcanic steam, can be extensive and interconnected.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
2,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,163,164,"No observations of macrobiota have yet been made for subglacial geothermal environments in Antarctica, but these organisms are often patchily distributed and can be difficult to find.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
3,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Erebus,Mount Erebus,205,207,"We carried out metabarcoding (eDNA) analyses of soil samples taken from exposed areas on three volcanoes in Victoria Land, and subglacial caves on Mount Erebus.",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
4,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,510,511,"Recently, geospatial analyses of species richness patterns have supported the hypothesis that geothermal areas, such as areas associated with active volcanoes, could have acted as glacial refugia for some terrestrial species in Antarctica (Fraser et al. 2014).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
5,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,528,529,"Although ice-free terrain on active volcanoes in Antarctica is often restricted to small patches, subglacial cave systems, formed by vented volcanic steam, can be extensive and interconnected",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
6,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Lyon,Lyon,552,553,(Lyon and Giggenbach 1974).,False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
7,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Erebus,Mount Erebus,580,582,"Mount Erebus, an active volcano in Victoria Land, Antarctica, has some permanently ice-free geothermal areas close to the crater summit, as well as large subglacial geothermal cave systems that harbour prokaryotic (Herbold et al. 2014; Tebo et al. 2015) and fungal (Connell and Staudigel 2013) life.",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
8,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,590,591,"Mount Erebus, an active volcano in Victoria Land, Antarctica, has some permanently ice-free geothermal areas close to the crater summit, as well as large subglacial geothermal cave systems that harbour prokaryotic (Herbold et al. 2014; Tebo et al. 2015) and fungal (Connell and Staudigel 2013) life.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
9,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,683,684,"If geothermal environments in Antarctica, including subglacial geothermal caves, could indeed have housed invertebrate 418
and plants during past glacial periods, we hypothesise that diverse species should also live in these environments today.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
10,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Erebus,Mount Erebus,823,825,"Methods
Soil samples were collected from geothermal sites on volcanic Mount Erebus (Fig. 1)",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
11,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Rittman,Mount Rittman,860,862,", Mount Melbourne (2732 m, 74°21’/0""S, 164°42’0""E) and Mount Rittman (2600 m, 73°28’20""S, 165°37'20”E).",False,False,False,False,False,False,False,False,Mount Rittmann,Mount Rittmann,Mount Rittmann,Mount Rittmann,,,True,,,,,,,False,True,True,True
12,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Erebus,Mount Erebus,948,950,"For the enlarged map of the summit of Mount Erebus, exposed sites are circled by dashed ellipses, and subglacial sites are indicated by white dots.",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
13,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Sea,Sea,1076,1077,"OS3, Sea?",False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
14,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Erebus,Mount Erebus,1449,1451,"The Ion Torrent analyses resulted in 16 non-fungal OTUs for COI, and 39 for 28S, across all sites sampled (Mount Erebus, Mount Rittman and Mount Melbourne).",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
15,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Rittman,Mount Rittman,1452,1454,"The Ion Torrent analyses resulted in 16 non-fungal OTUs for COI, and 39 for 28S, across all sites sampled (Mount Erebus, Mount Rittman and Mount Melbourne).",False,False,False,False,False,False,False,False,Mount Rittmann,Mount Rittmann,Mount Rittmann,Mount Rittmann,,,True,,,,,,,False,True,True,True
16,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Melbourne,Mount Melbourne,1455,1457,"The Ion Torrent analyses resulted in 16 non-fungal OTUs for COI, and 39 for 28S, across all sites sampled (Mount Erebus, Mount Rittman and Mount Melbourne).",True,True,True,True,False,False,False,True,,,,,,,,,,,,,,,True,True,True
17,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,1631,1632,Some non-fungal OTUs from one subglacial site (Warren Cave) most closely matched taxa that are not naturally found in Antarctica (see Online Resource 2).,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
18,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Erebus,Mount Erebus,1700,1702,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
19,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Melbourne,Mount Melbourne,1710,1712,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",True,True,True,True,False,False,False,True,,,,,,,,,,,,,,,True,True,True
20,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Rittman,Mount Rittman,1713,1715,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,False,False,False,False,False,False,False,Mount Rittmann,Mount Rittmann,Mount Rittmann,Mount Rittmann,,,True,,,,,,,False,True,True,True
21,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Erebus,Mount Erebus,1857,1859,"Another arthropod sequence with no close matches on GenBank was also detected at
419
exposed and subglacial sites on Mount Erebus (Table | and Online Resource 2).
",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
22,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,1904,1905,"Our results suggest that diverse invertebrates including nematodes, oligochaetes and arthropods, as well as plants such as mosses and green algae, occur at geothermal sites in Antarctica, and could inhabit subglacial cave systems on Mount Erebus.
",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
23,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Erebus,Mount Erebus,1913,1915,"Our results suggest that diverse invertebrates including nematodes, oligochaetes and arthropods, as well as plants such as mosses and green algae, occur at geothermal sites in Antarctica, and could inhabit subglacial cave systems on Mount Erebus.
",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
24,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Erebus,Mount Erebus,1921,1923,Subglacial cave systems on Mount Erebus are extensive and can be interconnected (Giggenbach 1976).,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
25,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,1945,1946,"Subglacial geothermal caves have also been found on other volcanoes in Antarctica, including Mount Berlin and Mount Melbourne (Nelia Dunbar, pers.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
26,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Rainier,Mt Rainier,1979,1980,"comm.), and are known from glaciated volcanoes in the Northern Hemisphere—for example, on Mt Rainier (Zimbelman et al. 2000) in the USA and Grimsvotn in Iceland (Stewart et al. 2008).",False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
27,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,2011,2012,Geothermal cave systems could therefore exist on many of Antarctica’s volcanoes.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
28,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,2022,2023,"There are more than 15 volcanoes in Antarctica that are either known to be currently active or show evidence of recent activity (Fraser et al. 2014), and new subglacial volcanoes continue to be discovered (Lough et al.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
29,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Lake Vostok,Lake Vostok,2108,2110,"Emerging molecular evidence for life in subglacial Lake Vostok, more than 3700 m below the surface of the East Antarctic Ice Sheet (Rogers et al.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
30,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,East Antarctic Ice Sheet,the East Antarctic Ice Sheet,2120,2124,"Emerging molecular evidence for life in subglacial Lake Vostok, more than 3700 m below the surface of the East Antarctic Ice Sheet (Rogers et al.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
31,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,West Antarctic Ice Sheet,the West Antarctic Ice Sheet,2146,2150,"2013), and Lake Whillans, 800 m beneath the West Antarctic Ice Sheet (Christner et al. 2014), has helped us to begin to understand the broad importance of subglacial ecosystems for polar biodiversity.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
32,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,2185,2186,"To date, biological studies of the cave systems in Antarctica have been limited to assessments of fungal and microbiological diversity (Connell and Staudigel 2013; Herbold et al. 2014; Tebo et al. 2015).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
33,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Mount Mount Cave Blue,Mount Mount Mount Cave Blue,2556,2561,Harry’s Mount Mount Mount Cave Blue dream,False,False,False,False,False,False,False,False,,,,,,,False,Mount Cave,Mount Cave,,,,,True,True,True,True
34,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,2768,2769,"For example, tardigrades and rotifers—invertebrates found in many regions of Antarctica (Convey et al.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
35,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,2820,2821,"The diversity of OTUs detected at the geothermal sites in this study was roughly comparable to results from DNA analyses of soil from elsewhere in Antarctica, such as on Signy Island in the South Orkney Islands (Lawley et al.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
36,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Signy Island,Signy Island,2825,2827,"The diversity of OTUs detected at the geothermal sites in this study was roughly comparable to results from DNA analyses of soil from elsewhere in Antarctica, such as on Signy Island in the South Orkney Islands (Lawley et al.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
37,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,South Orkney Islands,the South Orkney Islands,2829,2832,"The diversity of OTUs detected at the geothermal sites in this study was roughly comparable to results from DNA analyses of soil from elsewhere in Antarctica, such as on Signy Island in the South Orkney Islands (Lawley et al.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
38,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,2912,2913,"Our research nonetheless indicates that geothermal sites in Antarctica, including some subglacial geothermal locations, have diverse biological (particularly algal and fungal) communities, emphasising the important role of geothermal systems in supporting life and fostering diver sity in polar and sub-polar regions",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
39,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,West Antarctic,the West Antarctic,3180,3182,A microbial ecosystem beneath the West Antarctic ice sheet.,False,False,False,False,False,False,False,False,,,,West Antarctica,,,True,,,,,,,False,False,True,True
40,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Mount Erebus,Mount Erebus,3212,3214,"Fungal diversity in a dark oligotrophic volcanic ecosystem (DOVE) on Mount Erebus, Antarctica.",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
41,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,3215,3216,"Fungal diversity in a dark oligotrophic volcanic ecosystem (DOVE) on Mount Erebus, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
42,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,South Sandwich Islands,the South Sandwich Islands,3238,3241,"Geothermal bryophyte habitats in the South Sandwich Islands, maritime Antarctic.",False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
43,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctic Dry Valley,Antarctic Dry Valley,3340,3343,Biodiversity of micro-eukaryotes in Antarctic Dry Valley soils with <5% soil moisture.,False,False,False,False,False,False,False,False,,,,,,,False,Dry Valley,Dry Valley,,,,,True,True,True,True
44,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Ross Island,Ross Island,3439,3441,"Geothermal ice caves on Mt Erebus, Ross Island, Antarctica.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
45,Campylopus australis,Campylopus australis,True,1728,1730,9064,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,Antarctica,Antarctica,3442,3443,"Geothermal ice caves on Mt Erebus, Ross Island, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
