,Found as,Full name,InDefinitiveList,Start_species,End_species,PositionOfFirstToken,Sentence_species,InReferenceList,Location,Original Tokenised Text,Start_location,End_location,Sentence_location,NZGazAnt,NZGaz,ScarNZ,ScarGlobal,GeoNamesNZ,GeoNamesAnt,GeoNames,exactMatch,Close_Match_NZGazAnt,Close_Match_NZGaz,Close_Match_ScarNZ,Close_Match_ScarGlobal,Close_Match_GeoNamesNZ,Close_Match_GeoNamesAnt,Close_Match,PartialMatch_NZGazAnt,PartialMatch_NZGaz,PartialMatch_ScarNZ,PartialMatch_ScarGlobal,PartialMatch_GeoNamesNZ,PartialMatch_GeoNamesAnt,PartialMatch,inNZ,inAntarctica,Found
14,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,South Georgia,South Georgia,5548,5550,"Its presence could affect the native Collembola, since this species seems to be able to outcompete C. a. antarcticus on coastal sites on South Georgia",False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
15,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctic Peninsula,the Antarctic Peninsula,5768,5770,"Collembola is the dominant non-indigenous taxon that has been introduced into different environments within the Antarctic Peninsula and Scotia Arc (Hughes et al. 2015), and it established becoming invasive on sub-Antarctic islands (Frenot et al. 2005).",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
16,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,South Shetland Islands,the South Shetland Islands,5852,5855,The first non-indigenous invertebrate to be reported in the South Shetland Islands in 1949 was the collembolan H. viatica found on Deception Island (Hack 1949).,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
17,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctic Peninsula,Antarctic Peninsula,5939,5941,"These findings suggest that the introduction and at least transient establishment of non-indigenous species are likely to have been occurring for as long as humans have been inhabiting suitable Antarctic locations, and possibly since the early nineteenth century when sealers first visited the northern Antarctic Peninsula and South Shetland Islands (Dibbern 2010).",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
18,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,South Shetland Islands,South Shetland Islands,5942,5945,"These findings suggest that the introduction and at least transient establishment of non-indigenous species are likely to have been occurring for as long as humans have been inhabiting suitable Antarctic locations, and possibly since the early nineteenth century when sealers first visited the northern Antarctic Peninsula and South Shetland Islands (Dibbern 2010).",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
19,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Macquarie Island,Macquarie Island,5961,5963,The species M. macrochaeta was reported for the first ttme on Macquarie Island in 2008 (Greenslade 2010).,False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
20,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,6011,6012,"All locations colonized by non-indigenous springtails within Antarctica are subject to high levels of national operator and tourist activity, as is in the case of Barrientos Island (International Association of Antarctica Tour Operators 2015).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
21,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,6847,6848,This species plays an essential role in the nutrient flow of the environments in the maritime Antarctica which are dominated by algae and mosses (Bokhorst et al. 2007).,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
22,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Heard Island,Heard Island,7580,7582,"Archisotoma brucei is usually classified as strictly marine-littoral species, like all species in this genus, although individuals have been recorded in large numbers in traps set supralittorally on Heard Island and in Tasmania presumably blown in sea spray (Greenslade 2010).",False,False,False,False,False,False,True,True,Heald Island,Heald Island,Heald Island,Head Island,,Heald Island,True,,,,,,,False,True,True,True
23,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,South Shetland Islands,the South Shetland Islands,7807,7810,"The present study increases the knowledge on the distribution of Antarctic Collembola, generating the first list of species for Barrientos Island, a location that has not been subject to a systematic census until now despite being a traditional tourist destination in the South Shetland Islands.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
24,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,7820,7821,"Although all recorded species had already been cited in Antarctica, two non-indigenous species were found",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
25,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Mediterranean,Mediterranean,8367,8368,"Thinning and recovery effects on soil properties in two sites of a Mediterranean forest, in Cuenca Mountain (South-eastern of Spain).",False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
26,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,South Orkney Islands,the South Orkney Islands,8616,8619,Collembola from the South Orkney Islands.,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
27,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,South Sandwich Islands,the South Sandwich Islands,8764,8767,The terrestrial microarthropod fauna of the South Sandwich Islands.,False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
28,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,8802,8803,"Analysis of gut contents of Gomphiocephalus hodgsoni carpenter (Collembola: Hypogastruridae) at Cape Geology, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
29,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Deception Island,Deception Island,8914,8916,"Fur seals, whales and tourists: a commercial history of Deception Island, Antarctica.",False,False,False,True,False,False,True,True,,,,,,,,,,,,,,,False,True,True
30,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,8917,8918,"Fur seals, whales and tourists: a commercial history of Deception Island, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
31,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctic Peninsula,Antarctic Peninsula,9067,9069,Collembola from the Scotia Arc and Antarctic Peninsula including descriptions of two new species and notes on biogeography.,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
32,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,South Shetland Islands,the South Shetland Islands,9117,9120,Collembola fauna of the South Shetland Islands revisited.,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
33,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Macquarie Island,Macquarie Island,9180,9182,Marine littoral and coastal Collembola on the subantarctic Macquarie Island.,False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
34,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctic Peninsula,Antarctic Peninsula,9290,9292,Notes on arthropod populations in the Antarctic Peninsula -South Shetland Islands-,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
35,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,South Orkney Islands,South Orkney Islands,9295,9298,South Orkney Islands area.,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
36,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,9521,9522,Biological invasions in terrestrial Antarctica: what is the current status and can we respond?,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
37,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Arctic,Arctic,9763,9764,Birds spread soil microarthropods to Arctic islands.,False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
38,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Mediterranean,Mediterranean,9839,9840,Influence of forest cover and herbaceous vegetation on the microbiological and biochemical properties of soil under Mediterranean humid climate.,False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
39,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Marion Island,Marion Island,9904,9906,The influence of elephant seals on the terrestrial ecosystem at Marion Island.,False,False,False,False,False,False,True,True,,Martin Island,,Martin Island,Martin Island,Martin Island,True,,,,,,,False,True,True,True
40,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,9987,9988,Potapov M (1991) Antarctophorus—a new genus of Isotomidae (Collembola) from Antarctica.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
41,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctic Peninsula,Antarctic Peninsula,10078,10080,"Native terrestrial invertebrate fauna from the northern Antarctic Peninsula: new records, state of current knowledge and ecological preferences",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
42,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,10152,10153,A new species and redescriptions of Collembola from Antarctica.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
43,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,10229,10230,"Determinants of terrestrial arthropod community composition at Cape Hallett, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
44,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,King George Island,King George Island,10466,10469,"(Collembola, Neanuridae) from King George Island (South Shetland Islands, Antarctica).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
45,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,10474,10475,"(Collembola, Neanuridae) from King George Island (South Shetland Islands, Antarctica).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
46,Cryptopygus antarcticus antarcticus,Cryptopygus antarcticus antarcticus,True,226,229,1330,The native species Cryptopygus antarcticus antarcticus,False,Antarctica,Antarctica,10518,10519,New records of Collembola and Acarina in Antarctica.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
47,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,221,222,"A total of ten species were recorded, all of them previously cited from Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
48,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,432,433,"The online version of this pelago, Antarctica (Fig. 1).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
49,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,724,725,"most visited terrestrial sites in Antarctica, receiving 8663 visitors in the 2015—2016 austral summer season",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
50,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,888,889,Collembola in Antarctica are relatively well known due to numerous past studies focused on this taxon,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
51,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,936,937,"Particularly, Collembola from maritime Antarctica, the region comprising the western side of the Antarctic Peninsula and nearby islands, have been studied intensively (e.g., Willem 1901; Wahlgren 1906; Carpenter and Evans 1906; Weiner 1980; Greenslade 1995, 2010; Greenslade et al. 2012; Russell et al. 2014).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
52,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctic Peninsula,the Antarctic Peninsula,946,948,"Particularly, Collembola from maritime Antarctica, the region comprising the western side of the Antarctic Peninsula and nearby islands, have been studied intensively (e.g., Willem 1901; Wahlgren 1906; Carpenter and Evans 1906; Weiner 1980; Greenslade 1995, 2010; Greenslade et al. 2012; Russell et al. 2014).",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
53,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,1364,1365,"The aim of this study is to identify the Collembola species on Barrientos Island, studying the substrate preferences and the relationships between Collembola distribution and environmental factors in order to contribute new knowledge about the ecology of these arthropods in maritime Antarctica.
",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
54,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,2940,2941,"Eight species are native in Antarctica, Friesea bispinosa Deharveng, 1981, Friesea grisea (Schaffer, 1891), Friesea woyciechowskii Weiner, 1980, Tullbergia mixta Wahlgren, 1906,",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
55,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,3005,3006,"Two species are non-indigenous in Antarctica, Hypogastrura viatica and Mesaphorura macrochaeta (Online Resource 3).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
56,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,3025,3026,All species have already been recorded in Antarctica (Deharveng 1981; Greenslade et al.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
57,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,5218,5219,"(2014) for the maritime Antarctica region, which includes the following: C. a. antarcticus, C. badasa, Friesea grisea, F. woyciechowskii, Folsomotoma octooculata, and Tullbergia mixta.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
58,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,5345,5346,"Accordingly, recent monitoring activities in maritime Antarctica and the northern Antarctic Peninsula have revealed a higher abundance and
distribution of non-indigenous species than was previously known (Greenslade et al.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
59,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctic Peninsula,Antarctic Peninsula,5349,5351,"Accordingly, recent monitoring activities in maritime Antarctica and the northern Antarctic Peninsula have revealed a higher abundance and
distribution of non-indigenous species than was previously known (Greenslade et al.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
60,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,5422,5423,"were found during two different field campaigns (Online Resource 2), expanding existing knowledge of non-indigenous species in maritime Antarctica (Hughes et al. 2015), and suggesting that biosecurity practices employed to date may not be completely adequate.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
61,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,South Georgia,South Georgia,5548,5550,"Its presence could affect the native Collembola, since this species seems to be able to outcompete C. a. antarcticus on coastal sites on South Georgia",False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
62,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctic Peninsula,the Antarctic Peninsula,5768,5770,"Collembola is the dominant non-indigenous taxon that has been introduced into different environments within the Antarctic Peninsula and Scotia Arc (Hughes et al. 2015), and it established becoming invasive on sub-Antarctic islands (Frenot et al. 2005).",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
63,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,South Shetland Islands,the South Shetland Islands,5852,5855,The first non-indigenous invertebrate to be reported in the South Shetland Islands in 1949 was the collembolan H. viatica found on Deception Island (Hack 1949).,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
64,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctic Peninsula,Antarctic Peninsula,5939,5941,"These findings suggest that the introduction and at least transient establishment of non-indigenous species are likely to have been occurring for as long as humans have been inhabiting suitable Antarctic locations, and possibly since the early nineteenth century when sealers first visited the northern Antarctic Peninsula and South Shetland Islands (Dibbern 2010).",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
65,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,South Shetland Islands,South Shetland Islands,5942,5945,"These findings suggest that the introduction and at least transient establishment of non-indigenous species are likely to have been occurring for as long as humans have been inhabiting suitable Antarctic locations, and possibly since the early nineteenth century when sealers first visited the northern Antarctic Peninsula and South Shetland Islands (Dibbern 2010).",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
66,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Macquarie Island,Macquarie Island,5961,5963,The species M. macrochaeta was reported for the first ttme on Macquarie Island in 2008 (Greenslade 2010).,False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
67,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,6011,6012,"All locations colonized by non-indigenous springtails within Antarctica are subject to high levels of national operator and tourist activity, as is in the case of Barrientos Island (International Association of Antarctica Tour Operators 2015).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
68,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Antarctica,Antarctica,6847,6848,This species plays an essential role in the nutrient flow of the environments in the maritime Antarctica which are dominated by algae and mosses (Bokhorst et al. 2007).,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
69,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,Heard Island,Heard Island,7580,7582,"Archisotoma brucei is usually classified as strictly marine-littoral species, like all species in this genus, although individuals have been recorded in large numbers in traps set supralittorally on Heard Island and in Tasmania presumably blown in sea spray (Greenslade 2010).",False,False,False,False,False,False,True,True,Heald Island,Heald Island,Heald Island,Head Island,,Heald Island,True,,,,,,,False,True,True,True
70,Hypogastrura viatica,Hypogastrura viatica,True,247,249,1459,Two cosmopolitan species—Hypogastrura viatica (Tullberg),True,South Shetland Islands,the South Shetland Islands,7807,7810,"The present study increases the knowledge on the distribution of Antarctic Collembola, generating the first list of species for Barrientos Island, a location that has not been subject to a systematic census until now despite being a traditional tourist destination in the South Shetland Islands.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
