,Found as,Full name,InDefinitiveList,Start_species,End_species,PositionOfFirstToken,Sentence_species,InReferenceList,Location,Original Tokenised Text,Start_location,End_location,Sentence_location,NZGazAnt,NZGaz,ScarNZ,ScarGlobal,GeoNamesNZ,GeoNamesAnt,GeoNames,exactMatch,Close_Match_NZGazAnt,Close_Match_NZGaz,Close_Match_ScarNZ,Close_Match_ScarGlobal,Close_Match_GeoNamesNZ,Close_Match_GeoNamesAnt,Close_Match,PartialMatch_NZGazAnt,PartialMatch_NZGaz,PartialMatch_ScarNZ,PartialMatch_ScarGlobal,PartialMatch_GeoNamesNZ,PartialMatch_GeoNamesAnt,PartialMatch,inNZ,inAntarctica,Found
10,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Queen Maud Mountains,the Queen Maud Mountains,1258,1261,"Within the Ross Sea region, three biogeographic zones have been designated (northern Victoria Land, southern Victoria Land, and the Queen Maud Mountains), each with three, and in one case four, reported species of springtail for a total of 10 species within the region (Salmon 1965; Wise 1967; Adams et al. 2006; Sinclair and Stevens 2006).",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
11,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier,Mackay Glacier,1418,1420,Of the three currently recognized species of springtail within the wider Mackay Glacier region,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
12,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier,the Mackay Glacier,1617,1619,"Materials and methods
Individuals of three species of springtail were collected in January 2015 from 12 sites in the vicinity of the Mackay Glacier covering a north-south range of approximately 120 km",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
13,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,1944,1945,(A) General map of Antarctica showing the study area (black box) within the Ross Sea region of the Ross Dependency.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
14,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Ross Sea,the Ross Sea,1955,1957,(A) General map of Antarctica showing the study area (black box) within the Ross Sea region of the Ross Dependency.,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
15,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier,the Mackay Glacier,2026,2028,(B) Map showing the location of the study area around the Mackay Glacier in relation to Ross Island.,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
16,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Ross Island,Ross Island,2031,2033,(B) Map showing the location of the study area around the Mackay Glacier in relation to Ross Island.,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
17,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Pegtop Mountain,Pegtop Mountain,2087,2089,"1, Mount Murray/Cliff Nunatak; 2, Towle Glacier; 3, Benson Glacier; 4, Tiger Island; 5, Mount Gran; 6, Pegtop Mountain; 7, Mount Seuss; 8, The Flatiron; 9, Sperm Bluff; 10, Springtail Pt; 11, St Johns Range.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
18,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Sperm Bluff,Sperm Bluff,2102,2104,"1, Mount Murray/Cliff Nunatak; 2, Towle Glacier; 3, Benson Glacier; 4, Tiger Island; 5, Mount Gran; 6, Pegtop Mountain; 7, Mount Seuss; 8, The Flatiron; 9, Sperm Bluff; 10, Springtail Pt; 11, St Johns Range.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
19,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier,Mackay Glacier,3309,3311,"Maximum intraspecific (within morphologically recognized species) divergences ranged from 5% to 11.2%, resulting in a total of seven Barcode Index Numbers (BINs) for the wider Mackay Glacier region.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
20,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mount Murray,Mt. Murray,3435,3436,"The widespread G. hodgsoni, previously reported as far north as Mt. Murray",True,True,True,True,True,False,True,True,,,,,,,,,,,,,,,True,True,True
21,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier,Mackay Glacier,3471,3473,We examined haplotype networks to visualize the fine-scale geographic relationships between these “new” populations and other Mackay Glacier locations.,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
22,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier,Mackay Glacier,3614,3616,"In contrast, the other divergent population (Gh25), previously identified at Mt. Gran (within the Mackay Glacier vicinity) by Bennett et al. 2016, was 32 mutational steps and 7.3% divergent from other nearby populations.
",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
23,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Sperm Bluff,Sperm Bluff,3904,3906,AAG3913 Gh6 Sperm Bluff (,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
24,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mount Murray,Mt. Murray,4091,4092,"Antarcticinella monoculata were found in very low numbers at all sites where they were found, with the exceptions of Mt. Murray and Cliff Nunatak (Fig. 3).",True,True,True,True,True,False,True,True,,,,,,,,,,,,,,,True,True,True
25,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier,Mackay Glacier,4153,4155,"This haplotype was also 50 mutational steps away, and had sequence divergences of 11.2%, from A. monoculata collected from the more southern Mackay Glacier locations.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
26,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Springtail Point,Springtail Point,4197,4199,"Both G. hodgsoni and C. nivicolus had high levels of genetic variability within the immediate Mackay Glacier area (77°S), including highly divergent haplotypes for each species (Mt. Gran haplotype Gh25 at 37 steps, Springtail Point haplotypes Cn6 and Cn7 at
17 steps).",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
27,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier,Mackay Glacier,4218,4220,"In contrast, A. monoculata populations found throughout the Mackay Glacier area (excluding northern haplotype) were all similar, separated by a maximum of six mutational steps.
",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
28,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Towle Glacier,Towle Glacier,4281,4283,"The application of standard molecular clock calibrations of 1.5%-2.3% sequence divergence per million years (sensu Knowlton et al. 1993; Brower 1994; Stevens et al. 2006) suggested that individuals from three of the populations from Towle Glacier and Mt. Murray (Gh23, Gh24, Cn5, Am1) diverged within the last 5 million years.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
29,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mount Murray,Mt. Murray,4285,4286,"The application of standard molecular clock calibrations of 1.5%-2.3% sequence divergence per million years (sensu Knowlton et al. 1993; Brower 1994; Stevens et al. 2006) suggested that individuals from three of the populations from Towle Glacier and Mt. Murray (Gh23, Gh24, Cn5, Am1) diverged within the last 5 million years.",True,True,True,True,True,False,True,True,,,,,,,,,,,,,,,True,True,True
30,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Ross Sea,the Ross Sea,4530,4532,The mtDNA COI sequences revealed a considerably greater diversity of collembolans than previously known in the Ross Sea region of Antarctica.,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
31,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,4534,4535,The mtDNA COI sequences revealed a considerably greater diversity of collembolans than previously known in the Ross Sea region of Antarctica.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
32,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier,Mackay Glacier,4567,4569,"In particular, we found several highly divergent populations of springtails including three previously unrecognized BINs for the three putative species, for a total of seven BINs within the wider Mackay Glacier area.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
33,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,4587,4588,"The high levels of divergence suggest the presence of potentially cryptic species and that diversity in Antarctica, while comparatively depauperate in the global sense, is much more diverse than once thought (Griffiths 2010; Chown et al. 2015).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
34,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Western Antarctic Peninsula,Western Antarctic Peninsula,4690,4693,(2011) identified two divergent groups within Western Antarctic Peninsula populations of the mite Alaskozetes antarcticus.,False,False,False,False,False,False,False,False,,,,,,,False,,,,Antarctic Peninsula,,,True,False,True,True
35,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctic Peninsula,Antarctic Peninsula,4725,4727,"(2010a, 2010b) found high levels of COI divergence (14.4%17.2%) between Victoria Land and Antarctic Peninsula populations of the “pan-Antarctic” springtail Frisea grisea.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
36,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Western Antarctic Ice Sheet,the Western Antarctic Ice Sheet,5019,5023,It was during this time that the Western Antarctic Ice Sheet (WAIS) was thought to have completely collapsed (Pollard and Deconto 2009).,False,False,False,False,False,False,False,False,West Antarctic Ice Sheet,West Antarctic Ice Sheet,West Antarctic Ice Sheet,West Antarctic Ice Sheet,,West Antarctic Ice Sheet,True,,,,,,,False,True,True,True
37,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier,the Mackay Glacier,5218,5220,"The region immediately to the north of the Mackay Glacier (<77°S) has received limited sampling attention, with this study providing the first records of species for many of the sites visited.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
38,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mount Murray,Mt. Murray,5255,5256,The sampling of A. monoculata at Mt. Murray and Cliff Nunatak represented the first time they have been collected there since the original collections in 1958 (Salmon 1965;,True,True,True,True,True,False,True,True,,,,,,,,,,,,,,,True,True,True
39,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mount Murray,Mt. Murray,5297,5298,"Interestingly, G. hodgsoni was not collected from the previously recorded northern location (Mt. Murray).",True,True,True,True,True,False,True,True,,,,,,,,,,,,,,,True,True,True
40,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mount Murray,Mt. Murray,5357,5358,"However, their absence from Mt. Murray could also be attributed to stochastic events at local sites (e.g., natural disturbance).",True,True,True,True,True,False,True,True,,,,,,,,,,,,,,,True,True,True
41,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Mackay Glacier region,the Mackay Glacier region,5508,5511,"Given the presence of several geographically restricted BINs within the Mackay Glacier region, any future changes in species’ distributions can be easily tracked through monitoring of DNA barcodes within a site.",False,False,False,False,False,False,False,False,,,,,,,False,Mackay Glacier,Mackay Glacier,Mackay Glacier,Mackay Glacier,,Mackay Glacier,True,True,True,True
42,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Victoria Land,Victoria Land,5765,5767,Diversity and distribution of Victoria Land biota.,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
43,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,6021,6022,Continent-wide risk assessment for the establishment of nonindigenous species in Antarctica.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
44,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,6122,6123,"Temperature-related activity of Gomphiocephalus hodgsoni (Collembola) mitochondrial DNA (COI) haplotypes in Taylor Valley, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
45,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,6370,6371,"High levels of genetic variability and population differentiation in Gressittacantha terranova (Collembola, Hexapoda) from Victoria Land, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
46,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,McMurdo Dry Valleys,the McMurdo Dry Valleys,6458,6461,"Soil biodiversity and community structure in the McMurdo Dry Valleys, Antarctica.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
47,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,6462,6463,"Soil biodiversity and community structure in the McMurdo Dry Valleys, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
48,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,McMurdo Dry Valleys,the McMurdo Dry Valleys,6473,6476,"In Ecosystem dynamics in a polar desert: the McMurdo Dry Valleys, Antarctica.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
49,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,6477,6478,"In Ecosystem dynamics in a polar desert: the McMurdo Dry Valleys, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
50,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctic Peninsula,the Antarctic Peninsula,6603,6605,Aerial dispersal of springtails on the Antarctic Peninsula: implications for local distribution and demography.,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
51,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Southern Ocean Islands,the Southern Ocean Islands,7273,7276,Mite dispersal among the Southern Ocean Islands and Antarctica before the last glacial maximum.,False,False,False,False,False,False,False,False,,,,,,,False,Southern Ocean,Southern Ocean,,,,,True,True,True,True
52,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,7277,7278,Mite dispersal among the Southern Ocean Islands and Antarctica before the last glacial maximum.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
53,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,7688,7689,"Terrestrial microarthropods of Victoria Land and Queen Maud Mountains, Antarctica: implications of climate change.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
54,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,7944,7945,Southern hemisphere springtails: could any have survived glaciation of Antarctica?,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
55,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctic Peninsula,the Antarctic Peninsula,8152,8154,"(Collembola, Neanuridae) in the Antarctic Peninsula and Victoria Land: evidence for local genetic differentiation of pre-Pleistocene origin.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
56,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,East Antarctica,East Antarctica,8268,8270,Distribution and diversity of soil microfauna from East Antarctica: assessing the link between biotic and abiotic factors.,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
57,Antarcticinella monoculata,Antarcticinella monoculata,True,289,291,1664,"Key words: Antarcticinella monoculata, biomonitoring, climate change,",True,Antarctica,Antarctica,8308,8309,Biodiversity and ecosystem functioning in terrestrial habitats of Antarctica.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
58,Cryptopygus nivicolus,Cryptopygus nivicolus,True,297,299,1723,"Cryptopygus nivicolus, Gomphiocephalus hodgsoni.
",False,Mackay Glacier,the Mackay Glacier,20,22,"762 a NRC
Research Press ARTICLE
Genetic diversity among populations of Antarctic springtails (Collembola) within the Mackay Glacier ecotone!
 
 
 
 
",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
59,Cryptopygus nivicolus,Cryptopygus nivicolus,True,297,299,1723,"Cryptopygus nivicolus, Gomphiocephalus hodgsoni.
",False,Ross Sea,the Ross Sea,78,80,"To assess arthropod distribution and diversity within the Ross Sea region, we examined mitochondrial DNA (COI) sequences for three currently recognized species of springtail (Collembola) collected from sites in the vicinity, and to the north of, the Mackay Glacier (77°S).",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
60,Cryptopygus nivicolus,Cryptopygus nivicolus,True,297,299,1723,"Cryptopygus nivicolus, Gomphiocephalus hodgsoni.
",False,Mackay Glacier,the Mackay Glacier,114,116,"To assess arthropod distribution and diversity within the Ross Sea region, we examined mitochondrial DNA (COI) sequences for three currently recognized species of springtail (Collembola) collected from sites in the vicinity, and to the north of, the Mackay Glacier (77°S).",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
61,Cryptopygus nivicolus,Cryptopygus nivicolus,True,297,299,1723,"Cryptopygus nivicolus, Gomphiocephalus hodgsoni.
",False,Mackay Glacier,the Mackay Glacier,281,283,"Given the currently limited distributions for these genetically divergent populations, any future changes in species’ distributions can be easily tracked through the DNA barcoding of springtails from within the Mackay Glacier ecotone.
",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
62,Cryptopygus nivicolus,Cryptopygus nivicolus,True,297,299,1723,"Cryptopygus nivicolus, Gomphiocephalus hodgsoni.
",False,Antarctica,Antarctica,956,957,"Furthermore, this limited diversity is spread across the highly fragmented 0.32% of Antarctica that is currently considered ice-free (Pugh and Convey 2008).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
63,Cryptopygus nivicolus,Cryptopygus nivicolus,True,297,299,1723,"Cryptopygus nivicolus, Gomphiocephalus hodgsoni.
",False,McMurdo Dry Valleys,the McMurdo Dry Valleys,1119,1122,The Mackay Glacier in southern Victoria Land is situated immediately to the north of the McMurdo Dry Valleys.,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
64,Cryptopygus nivicolus,Cryptopygus nivicolus,True,297,299,1723,"Cryptopygus nivicolus, Gomphiocephalus hodgsoni.
",False,Dry Valleys,Dry Valleys,1134,1136,"Here, the landscape changes from one dominated by the expansive Dry Valleys to one of small rocky outcrops isolated by glaciers.",False,False,False,False,False,False,False,False,Dry Valley,Dry Valley,,,,,True,,,,,,,False,True,True,True
65,Cryptopygus nivicolus,Cryptopygus nivicolus,True,297,299,1723,"Cryptopygus nivicolus, Gomphiocephalus hodgsoni.
",False,McMurdo Dry Valleys,the McMurdo Dry Valleys,1180,1183,"For example, only one species of springtail (Gomphiocephalus hodgsoni) is known from the McMurdo Dry Valleys, whereas an additional two species (Antarcticinella monoculata and Cryptopygus nivicolis) are found north of the Dry Valleys",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
66,Cryptopygus nivicolus,Cryptopygus nivicolus,True,297,299,1723,"Cryptopygus nivicolus, Gomphiocephalus hodgsoni.
",False,Dry Valleys,the Dry Valleys,1201,1203,"For example, only one species of springtail (Gomphiocephalus hodgsoni) is known from the McMurdo Dry Valleys, whereas an additional two species (Antarcticinella monoculata and Cryptopygus nivicolis) are found north of the Dry Valleys",False,False,False,False,False,False,False,False,Dry Valley,Dry Valley,,,,,True,,,,,,,False,True,True,True
67,Cryptopygus nivicolus,Cryptopygus nivicolus,True,297,299,1723,"Cryptopygus nivicolus, Gomphiocephalus hodgsoni.
",False,Ross Sea,the Ross Sea,1237,1239,"Within the Ross Sea region, three biogeographic zones have been designated (northern Victoria Land, southern Victoria Land, and the Queen Maud Mountains), each with three, and in one case four, reported species of springtail for a total of 10 species within the region (Salmon 1965; Wise 1967; Adams et al. 2006; Sinclair and Stevens 2006).",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
